id,airp_id,flying_height,photo_year,photo_date,photo_time,latitude,longitude,film_roll,frame_number,georef_metadata_ind,published_ind,media,photo_tag,bcgs_tile,nts_tile,scale,ground_sample_distance,operation_tag,focal_length,thumbnail_image_url,flight_log_url,camera_calibration_url,patb_georef_url,flight_line_segment_id,operation_id,film_record_id,objectid,se_anno_cad_data,geometry
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695111,695111,5944,1968,1968-05-09,12:30:00,54.20376,-126.053,bc5281,89,N,Y,Film - BW,bc5281_089,093l03021,093L01,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5281/bc5281_089_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5281_3.jpg,,,55752,4436,10784,19192494,,"c(-126.053, 54.20376)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695112,695112,5944,1968,1968-05-09,12:30:00,54.22861,-126.0537,bc5281,90,N,Y,Film - BW,bc5281_090,093l03023,093L01,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5281/bc5281_090_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5281_3.jpg,,,55752,4436,10784,19192495,,"c(-126.0537, 54.22861)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695113,695113,5944,1968,1968-05-09,12:30:00,54.25345,-126.0543,bc5281,91,N,Y,Film - BW,bc5281_091,093l03041,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5281/bc5281_091_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5281_3.jpg,,,55752,4436,10784,19192496,,"c(-126.0543, 54.25345)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695118,695118,5944,1968,1968-05-09,12:30:00,54.37766,-126.0575,bc5281,96,N,Y,Film - BW,bc5281_096,093l04043,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5281/bc5281_096_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5281_3.jpg,,,55752,4436,10784,19192501,,"c(-126.0575, 54.37766)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695119,695119,5944,1968,1968-05-09,12:30:00,54.4025,-126.0581,bc5281,97,N,Y,Film - BW,bc5281_097,093l05021,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5281/bc5281_097_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5281_3.jpg,,,55752,4436,10784,19192502,,"c(-126.0581, 54.4025)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695273,695273,6096,1968,1968-07-24,08:33:00,54.28937,-126.1294,bc5296,184,N,Y,Film - BW,bc5296_184,093l03034,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5296/bc5296_184_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5296_3.jpg,,,55762,4436,10833,19192654,,"c(-126.1294, 54.28937)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695274,695274,6096,1968,1968-07-24,08:33:00,54.31772,-126.1305,bc5296,185,N,Y,Film - BW,bc5296_185,093l04012,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5296/bc5296_185_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5296_3.jpg,,,55762,4436,10833,19192655,,"c(-126.1305, 54.31772)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695275,695275,6096,1968,1968-07-24,08:33:00,54.34606,-126.1317,bc5296,186,N,Y,Film - BW,bc5296_186,093l04014,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5296/bc5296_186_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5296_3.jpg,,,55762,4436,10833,19192656,,"c(-126.1317, 54.34606)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695276,695276,6096,1968,1968-07-24,08:33:00,54.37441,-126.1328,bc5296,187,N,Y,Film - BW,bc5296_187,093l04032,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5296/bc5296_187_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5296_3.jpg,,,55762,4436,10833,19192657,,"c(-126.1328, 54.37441)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695277,695277,6096,1968,1968-07-24,08:33:00,54.40276,-126.1339,bc5296,188,N,Y,Film - BW,bc5296_188,093l05012,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5296/bc5296_188_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5296_3.jpg,,,55762,4436,10833,19192658,,"c(-126.1339, 54.40276)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695278,695278,6096,1968,1968-07-24,08:33:00,54.43111,-126.135,bc5296,189,N,Y,Film - BW,bc5296_189,093l05014,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5296/bc5296_189_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5296_3.jpg,,,55762,4436,10833,19192659,,"c(-126.135, 54.43111)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695279,695279,6096,1968,1968-07-24,08:33:00,54.45612,-126.1362,bc5296,190,N,Y,Film - BW,bc5296_190,093l05032,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5296/bc5296_190_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5296_3.jpg,,,55762,4436,10833,19192660,,"c(-126.1362, 54.45612)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695280,695280,6096,1968,1968-07-24,08:33:00,54.48113,-126.1374,bc5296,191,N,Y,Film - BW,bc5296_191,093l05034,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5296/bc5296_191_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5296_3.jpg,,,55762,4436,10833,19192661,,"c(-126.1374, 54.48113)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695281,695281,6096,1968,1968-07-24,08:33:00,54.50614,-126.1386,bc5296,192,N,Y,Film - BW,bc5296_192,093l06012,093L09,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5296/bc5296_192_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5296_3.jpg,,,55762,4436,10833,19192662,,"c(-126.1386, 54.50614)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695282,695282,6096,1968,1968-07-24,08:33:00,54.53115,-126.1398,bc5296,193,N,Y,Film - BW,bc5296_193,093l06014,093L09,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5296/bc5296_193_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5296_3.jpg,,,55762,4436,10833,19192663,,"c(-126.1398, 54.53115)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695326,695326,6096,1968,1968-07-24,09:01:00,54.46863,-126.2132,bc5296,234,N,Y,Film - BW,bc5296_234,093l04942,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5296/bc5296_234_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5296_3.jpg,,,55763,4436,10833,19192704,,"c(-126.2132, 54.46863)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695327,695327,6096,1968,1968-07-24,09:01:00,54.44108,-126.2127,bc5296,235,N,Y,Film - BW,bc5296_235,093l04924,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5296/bc5296_235_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5296_3.jpg,,,55763,4436,10833,19192705,,"c(-126.2127, 54.44108)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.695328,695328,6096,1968,1968-07-24,09:01:00,54.41353,-126.2122,bc5296,236,N,Y,Film - BW,bc5296_236,093l04922,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5296/bc5296_236_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5296_3.jpg,,,55763,4436,10833,19192706,,"c(-126.2122, 54.41353)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.696118,696118,5944,1968,1968-07-31,09:18:00,54.49532,-126.2941,bc5300,152,N,Y,Film - BW,bc5300_152,093l04943,093L08,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5300/bc5300_152_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5300_2.jpg,,,55796,4436,10845,19193496,,"c(-126.2941, 54.49532)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.696119,696119,5944,1968,1968-07-31,09:18:00,54.52233,-126.2945,bc5300,153,N,Y,Film - BW,bc5300_153,093l05921,093L09,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5300/bc5300_153_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5300_2.jpg,,,55796,4436,10845,19193497,,"c(-126.2945, 54.52233)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.696120,696120,5944,1968,1968-07-31,09:18:00,54.54934,-126.2949,bc5300,154,N,Y,Film - BW,bc5300_154,093l05923,093L09,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5300/bc5300_154_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5300_2.jpg,,,55796,4436,10845,19193498,,"c(-126.2949, 54.54934)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.696121,696121,5944,1968,1968-07-31,09:18:00,54.57635,-126.2953,bc5300,155,N,Y,Film - BW,bc5300_155,093l05943,093L09,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5300/bc5300_155_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5300_2.jpg,,,55796,4436,10845,19193499,,"c(-126.2953, 54.57635)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.696165,696165,5944,1968,1968-07-31,09:50:00,54.55191,-126.3733,bc5300,195,N,Y,Film - BW,bc5300_195,093l05931,093L09,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5300/bc5300_195_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5300_2.jpg,,,55797,4436,10845,19193539,,"c(-126.3733, 54.55191)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.696166,696166,5944,1968,1968-07-31,09:50:00,54.52621,-126.3728,bc5300,196,N,Y,Film - BW,bc5300_196,093l05913,093L09,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5300/bc5300_196_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5300_2.jpg,,,55797,4436,10845,19193540,,"c(-126.3728, 54.52621)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.696167,696167,5944,1968,1968-07-31,09:50:00,54.50051,-126.3723,bc5300,197,N,Y,Film - BW,bc5300_197,093l05911,093L09,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5300/bc5300_197_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5300_2.jpg,,,55797,4436,10845,19193541,,"c(-126.3723, 54.50051)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.696180,696180,5944,1968,1968-07-31,09:50:00,54.17755,-126.3654,bc5300,210,N,Y,Film - BW,bc5300_210,093l01933,093L01,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5300/bc5300_210_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5300_2.jpg,,,55797,4436,10845,19193554,,"c(-126.3654, 54.17755)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.696197,696197,5944,1968,1968-07-31,10:20:00,54.18049,-126.4431,bc5300,227,N,Y,Film - BW,bc5300_227,093l01844,093L01,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5300/bc5300_227_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5300_2.jpg,,,55798,4436,10845,19193571,,"c(-126.4431, 54.18049)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.696210,696210,5944,1968,1968-07-31,10:20:00,54.51071,-126.4495,bc5300,240,N,Y,Film - BW,bc5300_240,093l05822,093L09,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5300/bc5300_240_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5300_2.jpg,,,55798,4436,10845,19193584,,"c(-126.4495, 54.51071)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.696211,696211,5944,1968,1968-07-31,10:20:00,54.53459,-126.44970000000001,bc5300,241,N,Y,Film - BW,bc5300_241,093l05824,093L09,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5300/bc5300_241_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5300_2.jpg,,,55798,4436,10845,19193585,,"c(-126.4497, 54.53459)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.696251,696251,6096,1968,1968-07-31,08:55:00,54.40447,-126.7631,bc5301,19,N,Y,Film - BW,bc5301_019,093l04711,093L07,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5301/bc5301_019_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5301_1.jpg,,,55799,4436,10987,19193623,,"c(-126.7631, 54.40447)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.697291,697291,5944,1968,1968-07-31,11:01:00,54.48521,-126.5269,bc5306,22,N,Y,Film - BW,bc5306_022,093l04834,093L07,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5306/bc5306_022_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5306_1.jpg,,,55827,4436,10857,19194535,,"c(-126.5269, 54.48521)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.697292,697292,5944,1968,1968-07-31,11:01:00,54.46049,-126.5269,bc5306,23,N,Y,Film - BW,bc5306_023,093l04832,093L07,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5306/bc5306_023_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5306_1.jpg,,,55827,4436,10857,19194536,,"c(-126.5269, 54.46049)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.697293,697293,5944,1968,1968-07-31,11:01:00,54.43578,-126.5269,bc5306,24,N,Y,Film - BW,bc5306_024,093l04814,093L07,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5306/bc5306_024_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5306_1.jpg,,,55827,4436,10857,19194537,,"c(-126.5269, 54.43578)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.697303,697303,5944,1968,1968-07-31,11:01:00,54.18093,-126.5216,bc5306,34,N,Y,Film - BW,bc5306_034,093l01834,093L02,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5306/bc5306_034_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5306_1.jpg,,,55827,4436,10857,19194547,,"c(-126.5216, 54.18093)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.697321,697321,5944,1968,1968-07-31,11:32:00,54.21004,-126.6001,bc5306,52,N,Y,Film - BW,bc5306_052,093l02722,093L02,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5306/bc5306_052_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5306_1.jpg,,,55828,4436,10857,19194565,,"c(-126.6001, 54.21004)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.697322,697322,5944,1968,1968-07-31,11:32:00,54.23705,-126.6006,bc5306,53,N,Y,Film - BW,bc5306_053,093l02724,093L02,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5306/bc5306_053_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5306_1.jpg,,,55828,4436,10857,19194566,,"c(-126.6006, 54.23705)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.697325,697325,5944,1968,1968-07-31,11:32:00,54.3181,-126.602,bc5306,56,N,Y,Film - BW,bc5306_056,093l03722,093L07,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5306/bc5306_056_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5306_1.jpg,,,55828,4436,10857,19194569,,"c(-126.602, 54.3181)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.697326,697326,5944,1968,1968-07-31,11:32:00,54.34512,-126.6025,bc5306,57,N,Y,Film - BW,bc5306_057,093l03724,093L07,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5306/bc5306_057_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5306_1.jpg,,,55828,4436,10857,19194570,,"c(-126.6025, 54.34512)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.697327,697327,5944,1968,1968-07-31,11:32:00,54.37214,-126.6029,bc5306,58,N,Y,Film - BW,bc5306_058,093l03742,093L07,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5306/bc5306_058_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5306_1.jpg,,,55828,4436,10857,19194571,,"c(-126.6029, 54.37214)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.697329,697329,5944,1968,1968-07-31,11:32:00,54.42617,-126.6039,bc5306,60,N,Y,Film - BW,bc5306_060,093l04724,093L07,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5306/bc5306_060_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5306_1.jpg,,,55828,4436,10857,19194573,,"c(-126.6039, 54.42617)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.697330,697330,5944,1968,1968-07-31,11:32:00,54.45503,-126.6042,bc5306,61,N,Y,Film - BW,bc5306_061,093l04742,093L07,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5306/bc5306_061_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5306_1.jpg,,,55828,4436,10857,19194574,,"c(-126.6042, 54.45503)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.697358,697358,5944,1968,1968-07-31,11:58:00,54.41035,-126.6796,bc5306,89,N,Y,Film - BW,bc5306_089,093l04721,093L07,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5306/bc5306_089_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5306_1.jpg,,,55829,4436,10857,19194602,,"c(-126.6796, 54.41035)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.697359,697359,5944,1968,1968-07-31,11:58:00,54.38466,-126.6792,bc5306,90,N,Y,Film - BW,bc5306_090,093l03743,093L07,1:31680,,B-012-AF-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5306/bc5306_090_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5306_1.jpg,,,55829,4436,10857,19194603,,"c(-126.6792, 54.38466)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699360,699360,2438,1968,1968-05-10,10:03:00,54.41913,-126.7386,bc5282,166,N,Y,Film - BW,bc5282_166,093l04712,093L07,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5282/bc5282_166_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5282_1.jpg,,,55904,4437,10786,19196208,,"c(-126.7386, 54.41913)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699361,699361,2438,1968,1968-05-10,10:03:00,54.41264,-126.7286,bc5282,167,N,Y,Film - BW,bc5282_167,093l04712,093L07,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5282/bc5282_167_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5282_1.jpg,,,55904,4437,10786,19196209,,"c(-126.7286, 54.41264)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699362,699362,2438,1968,1968-05-10,10:03:00,54.40555,-126.7186,bc5282,168,N,Y,Film - BW,bc5282_168,093l04712,093L07,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5282/bc5282_168_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5282_1.jpg,,,55904,4437,10786,19196210,,"c(-126.7186, 54.40555)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699363,699363,2438,1968,1968-05-10,10:03:00,54.39845,-126.7085,bc5282,169,N,Y,Film - BW,bc5282_169,093l03734,093L07,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5282/bc5282_169_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5282_1.jpg,,,55904,4437,10786,19196211,,"c(-126.7085, 54.39845)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699364,699364,2438,1968,1968-05-10,10:03:00,54.39136,-126.6985,bc5282,170,N,Y,Film - BW,bc5282_170,093l03743,093L07,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5282/bc5282_170_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5282_1.jpg,,,55904,4437,10786,19196212,,"c(-126.6985, 54.39136)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699365,699365,2438,1968,1968-05-10,10:03:00,54.38426,-126.6885,bc5282,171,N,Y,Film - BW,bc5282_171,093l03743,093L07,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5282/bc5282_171_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5282_1.jpg,,,55904,4437,10786,19196213,,"c(-126.6885, 54.38426)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699366,699366,2438,1968,1968-05-10,10:03:00,54.37716,-126.6784,bc5282,172,N,Y,Film - BW,bc5282_172,093l03743,093L07,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5282/bc5282_172_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5282_1.jpg,,,55904,4437,10786,19196214,,"c(-126.6784, 54.37716)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699371,699371,2591,1968,1968-05-10,10:11:00,54.38036,-126.7209,bc5282,177,N,Y,Film - BW,bc5282_177,093l03734,093L07,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5282/bc5282_177_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5282_1.jpg,,,55905,4437,10786,19196219,,"c(-126.7209, 54.38036)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699372,699372,2591,1968,1968-05-10,10:11:00,54.38803,-126.7328,bc5282,178,N,Y,Film - BW,bc5282_178,093l03734,093L07,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5282/bc5282_178_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5282_1.jpg,,,55905,4437,10786,19196220,,"c(-126.7328, 54.38803)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699373,699373,2591,1968,1968-05-10,10:11:00,54.39477,-126.7438,bc5282,179,N,Y,Film - BW,bc5282_179,093l03734,093L07,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5282/bc5282_179_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5282_1.jpg,,,55905,4437,10786,19196221,,"c(-126.7438, 54.39477)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699374,699374,2591,1968,1968-05-10,10:11:00,54.40151,-126.7547,bc5282,180,N,Y,Film - BW,bc5282_180,093l04711,093L07,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5282/bc5282_180_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5282_1.jpg,,,55905,4437,10786,19196222,,"c(-126.7547, 54.40151)"
