id,airp_id,flying_height,photo_year,photo_date,photo_time,latitude,longitude,film_roll,frame_number,georef_metadata_ind,published_ind,media,photo_tag,bcgs_tile,nts_tile,scale,ground_sample_distance,operation_tag,focal_length,thumbnail_image_url,flight_log_url,camera_calibration_url,patb_georef_url,flight_line_segment_id,operation_id,film_record_id,objectid,se_anno_cad_data,area_ha,localcode_ltree,refine_method,wscode_ltree,geometry
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699453,699453,2591,1968,1968-05-10,10:51:00,54.53723,-126.4384,bc5283,23,N,Y,Film - BW,bc5283_023,093l05824,093L09,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_023_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55909,4437,10787,19196301,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.4384, 54.53723)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699454,699454,2591,1968,1968-05-10,10:51:00,54.53688,-126.4248,bc5283,24,N,Y,Film - BW,bc5283_024,093l05824,093L09,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_024_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55909,4437,10787,19196302,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.4248, 54.53688)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699461,699461,2591,1968,1968-05-10,10:51:00,54.53395,-126.3256,bc5283,31,N,Y,Film - BW,bc5283_031,093l05914,093L09,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_031_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55909,4437,10787,19196309,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.3256, 54.53395)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699462,699462,2591,1968,1968-05-10,10:51:00,54.53344,-126.3108,bc5283,32,N,Y,Film - BW,bc5283_032,093l05914,093L09,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_032_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55909,4437,10787,19196310,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.3108, 54.53344)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699466,699466,2591,1968,1968-05-10,10:57:00,54.50925,-126.308,bc5283,36,N,Y,Film - BW,bc5283_036,093l05912,093L09,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_036_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196314,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.308, 54.50925)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699467,699467,2591,1968,1968-05-10,10:57:00,54.5015,-126.2987,bc5283,37,N,Y,Film - BW,bc5283_037,093l05921,093L09,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_037_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196315,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.2987, 54.5015)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699468,699468,2591,1968,1968-05-10,10:57:00,54.49375,-126.2893,bc5283,38,N,Y,Film - BW,bc5283_038,093l04943,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_038_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196316,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.2893, 54.49375)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699469,699469,2591,1968,1968-05-10,10:57:00,54.48599,-126.28,bc5283,39,N,Y,Film - BW,bc5283_039,093l04943,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_039_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196317,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.28, 54.48599)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699470,699470,2591,1968,1968-05-10,10:57:00,54.47824,-126.2706,bc5283,40,N,Y,Film - BW,bc5283_040,093l04943,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_040_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196318,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.2706, 54.47824)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699471,699471,2591,1968,1968-05-10,10:57:00,54.47049,-126.2613,bc5283,41,N,Y,Film - BW,bc5283_041,093l04941,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_041_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196319,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.2613, 54.47049)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699472,699472,2591,1968,1968-05-10,10:57:00,54.46274,-126.2519,bc5283,42,N,Y,Film - BW,bc5283_042,093l04941,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_042_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196320,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.2519, 54.46274)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699473,699473,2591,1968,1968-05-10,10:57:00,54.45499,-126.2425,bc5283,43,N,Y,Film - BW,bc5283_043,093l04942,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_043_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196321,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.2425, 54.45499)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699474,699474,2591,1968,1968-05-10,10:57:00,54.44723,-126.2332,bc5283,44,N,Y,Film - BW,bc5283_044,093l04924,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_044_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196322,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.2332, 54.44723)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699476,699476,2591,1968,1968-05-10,10:57:00,54.43173,-126.2145,bc5283,46,N,Y,Film - BW,bc5283_046,093l04924,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_046_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196324,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.2145, 54.43173)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699477,699477,2591,1968,1968-05-10,10:57:00,54.42443,-126.2056,bc5283,47,N,Y,Film - BW,bc5283_047,093l04922,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_047_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196325,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.2056, 54.42443)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699478,699478,2591,1968,1968-05-10,10:57:00,54.41712,-126.1968,bc5283,48,N,Y,Film - BW,bc5283_048,093l05011,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_048_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196326,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.1968, 54.41712)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699479,699479,2591,1968,1968-05-10,10:57:00,54.40982,-126.188,bc5283,49,N,Y,Film - BW,bc5283_049,093l05011,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_049_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196327,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.188, 54.40982)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699480,699480,2591,1968,1968-05-10,10:57:00,54.40252,-126.1792,bc5283,50,N,Y,Film - BW,bc5283_050,093l05011,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_050_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196328,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.1792, 54.40252)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699481,699481,2591,1968,1968-05-10,10:57:00,54.39522,-126.1703,bc5283,51,N,Y,Film - BW,bc5283_051,093l04033,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_051_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196329,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.1703, 54.39522)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699484,699484,2591,1968,1968-05-10,10:57:00,54.37331,-126.1439,bc5283,54,N,Y,Film - BW,bc5283_054,093l04032,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_054_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55910,4437,10787,19196332,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.1439, 54.37331)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699488,699488,2591,1968,1968-05-10,11:04:00,54.37398,-126.1026,bc5283,58,N,Y,Film - BW,bc5283_058,093l04032,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_058_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55911,4437,10787,19196336,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.1026, 54.37398)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699489,699489,2591,1968,1968-05-10,11:04:00,54.38132,-126.1118,bc5283,59,N,Y,Film - BW,bc5283_059,093l04034,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_059_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55911,4437,10787,19196337,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.1118, 54.38132)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699501,699501,2591,1968,1968-05-10,11:04:00,54.46699,-126.2167,bc5283,71,N,Y,Film - BW,bc5283_071,093l04942,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_071_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55911,4437,10787,19196349,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.2167, 54.46699)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.699502,699502,2591,1968,1968-05-10,11:04:00,54.47373,-126.2244,bc5283,72,N,Y,Film - BW,bc5283_072,093l04942,093L08,1:12000,,B-022-WR-68,153,https://openmaps.gov.bc.ca/thumbs/1968/bc5283/bc5283_072_thumb.jpg,https://openmaps.gov.bc.ca/thumbs/logbooks/1968/roll_pages/bc5283_1.jpg,,,55911,4437,10787,19196350,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.2244, 54.47373)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1486153,1486153,5791,1963,1963-08-07,10:59:00,54.20898,-126.0629,bc4134,128,N,Y,Film - BW,bc4134_128,093l03021,093L01,1:16000,,B-023-FI-63,305,,https://openmaps.gov.bc.ca/thumbs/logbooks/1963/roll_pages/bc4134_2.jpg,,,83890,6008,13910,19329995,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.0629, 54.20898)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1486171,1486171,5791,1963,1963-08-07,10:59:00,54.20965,-126.4163,bc4134,146,N,Y,Film - BW,bc4134_146,093l02822,093L01,1:16000,,B-023-FI-63,305,,https://openmaps.gov.bc.ca/thumbs/logbooks/1963/roll_pages/bc4134_2.jpg,,,83890,6008,13910,19330013,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.4163, 54.20965)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1486179,1486179,5791,1963,1963-08-07,10:59:00,54.20965,-126.5788,bc4134,154,N,Y,Film - BW,bc4134_154,093l02811,093L02,1:16000,,B-023-FI-63,305,,https://openmaps.gov.bc.ca/thumbs/logbooks/1963/roll_pages/bc4134_2.jpg,,,83890,6008,13910,19330021,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.5788, 54.20965)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1486211,1486211,5791,1963,1963-08-07,11:20:00,54.18646,-126.5558,bc4134,186,N,Y,Film - BW,bc4134_186,093l01833,093L02,1:16000,,B-023-FI-63,305,,https://openmaps.gov.bc.ca/thumbs/logbooks/1963/roll_pages/bc4134_2.jpg,,,83891,6008,13910,19330053,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.5558, 54.18646)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1486212,1486212,5791,1963,1963-08-07,11:20:00,54.18657,-126.5342,bc4134,187,N,Y,Film - BW,bc4134_187,093l01834,093L02,1:16000,,B-023-FI-63,305,,https://openmaps.gov.bc.ca/thumbs/logbooks/1963/roll_pages/bc4134_2.jpg,,,83891,6008,13910,19330054,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.5342, 54.18657)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1486213,1486213,5791,1963,1963-08-07,11:20:00,54.18669,-126.5125,bc4134,188,N,Y,Film - BW,bc4134_188,093l01834,093L02,1:16000,,B-023-FI-63,305,,https://openmaps.gov.bc.ca/thumbs/logbooks/1963/roll_pages/bc4134_2.jpg,,,83891,6008,13910,19330055,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.5125, 54.18669)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1486214,1486214,5791,1963,1963-08-07,11:20:00,54.1868,-126.4909,bc4134,189,N,Y,Film - BW,bc4134_189,093l01843,093L01,1:16000,,B-023-FI-63,305,,https://openmaps.gov.bc.ca/thumbs/logbooks/1963/roll_pages/bc4134_2.jpg,,,83891,6008,13910,19330056,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.4909, 54.1868)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1486215,1486215,5791,1963,1963-08-07,11:20:00,54.18677,-126.4708,bc4134,190,N,Y,Film - BW,bc4134_190,093l01843,093L01,1:16000,,B-023-FI-63,305,,https://openmaps.gov.bc.ca/thumbs/logbooks/1963/roll_pages/bc4134_2.jpg,,,83891,6008,13910,19330057,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.4708, 54.18677)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1486216,1486216,5791,1963,1963-08-07,11:20:00,54.18675,-126.4508,bc4134,191,N,Y,Film - BW,bc4134_191,093l01843,093L01,1:16000,,B-023-FI-63,305,,https://openmaps.gov.bc.ca/thumbs/logbooks/1963/roll_pages/bc4134_2.jpg,,,83891,6008,13910,19330058,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.4508, 54.18675)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1486217,1486217,5791,1963,1963-08-07,11:20:00,54.18672,-126.4307,bc4134,192,N,Y,Film - BW,bc4134_192,093l01844,093L01,1:16000,,B-023-FI-63,305,,https://openmaps.gov.bc.ca/thumbs/logbooks/1963/roll_pages/bc4134_2.jpg,,,83891,6008,13910,19330059,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.4307, 54.18672)"
WHSE_IMAGERY_AND_BASE_MAPS.AIMG_PHOTO_CENTROIDS_SP.1486218,1486218,5791,1963,1963-08-07,11:20:00,54.1867,-126.4107,bc4134,193,N,Y,Film - BW,bc4134_193,093l01844,093L01,1:16000,,B-023-FI-63,305,,https://openmaps.gov.bc.ca/thumbs/logbooks/1963/roll_pages/bc4134_2.jpg,,,83891,6008,13910,19330060,,231944.69,400.431358.585806,CUT,400.431358,"c(-126.4107, 54.1867)"
